inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,stage,num_points,wear_min_um,wear_max_um,mae_um,rmse_um,mean_residual_um,underest_ratio
fold2:c4->c6,fold2,c4,c6,3,,0.8,delta-knn-only@k3,mid,73,120.12554168701172,162.8081817626953,5.5697407722473145,5.832315444946289,5.5697407722473145,0.0
fold2:c4->c6,fold2,c4,c6,3,,0.8,delta-knn-only@k3,late,73,163.6708526611328,215.94224548339844,3.7076404094696045,3.900399923324585,3.7076404094696045,0.0
fold2:c4->c6,fold2,c4,c6,3,0.5,0.8,delta-blend@k3_b05,early,73,111.35810089111328,119.971923828125,8.201358795166016,8.332566261291504,8.201358795166016,0.0
fold2:c4->c6,fold2,c4,c6,3,0.5,0.8,delta-blend@k3_b05,mid,73,120.12554168701172,162.8081817626953,8.016544342041016,8.040595054626465,8.016544342041016,0.0
fold2:c4->c6,fold2,c4,c6,3,0.5,0.8,delta-blend@k3_b05,late,73,163.6708526611328,215.94224548339844,8.994404792785645,9.046895027160645,8.994404792785645,0.0
fold2:c6->c4,fold2,c6,c4,,,,head-only,early,101,85.1366958618164,95.30127716064453,2.314101457595825,2.3713390827178955,2.314101457595825,0.0
fold2:c6->c4,fold2,c6,c4,,,,head-only,mid,45,95.3352279663086,119.6248550415039,1.1877641677856445,1.5009799003601074,0.8348934650421143,0.35555555555555557
fold2:c6->c4,fold2,c6,c4,,,,head-only,late,73,120.56681060791016,203.0779266357422,4.68488073348999,5.070679664611816,4.68488073348999,0.0
fold2:c6->c4,fold2,c6,c4,3,,0.0,delta-knn-only@k3,early,101,85.1366958618164,95.30127716064453,0.9456865191459656,1.0237879753112793,0.270372211933136,0.3564356435643564
fold2:c6->c4,fold2,c6,c4,3,,0.0,delta-knn-only@k3,mid,45,95.3352279663086,119.6248550415039,2.9552838802337646,3.539574384689331,-2.661268472671509,0.7777777777777778
fold2:c6->c4,fold2,c6,c4,3,,0.0,delta-knn-only@k3,late,73,120.56681060791016,203.0779266357422,3.891693115234375,3.961649179458618,-3.891693115234375,1.0
fold2:c6->c4,fold2,c6,c4,3,0.5,0.0,delta-blend@k3_b05,early,101,85.1366958618164,95.30127716064453,1.2922369241714478,1.3250044584274292,1.2922369241714478,0.0
fold2:c6->c4,fold2,c6,c4,3,0.5,0.0,delta-blend@k3_b05,mid,45,95.3352279663086,119.6248550415039,1.7733279466629028,1.991646409034729,-0.9131879806518555,0.6444444444444445
fold2:c6->c4,fold2,c6,c4,3,0.5,0.0,delta-blend@k3_b05,late,73,120.56681060791016,203.0779266357422,0.9845921993255615,1.0935403108596802,0.3965941071510315,0.3287671232876712
fold2:c6->c4,fold2,c6,c4,3,,0.5,delta-knn-only@k3,early,101,85.1366958618164,95.30127716064453,4.20579195022583,4.4743242263793945,4.20579195022583,0.0
fold2:c6->c4,fold2,c6,c4,3,,0.5,delta-knn-only@k3,mid,45,95.3352279663086,119.6248550415039,2.243701934814453,2.829232692718506,1.6337742805480957,0.3111111111111111
fold2:c6->c4,fold2,c6,c4,3,,0.5,delta-knn-only@k3,late,73,120.56681060791016,203.0779266357422,3.604825019836426,3.68987774848938,-3.604825019836426,1.0
fold2:c6->c4,fold2,c6,c4,3,0.5,0.5,delta-blend@k3_b05,early,101,85.1366958618164,95.30127716064453,3.259946346282959,3.3085756301879883,3.259946346282959,0.0
fold2:c6->c4,fold2,c6,c4,3,0.5,0.5,delta-blend@k3_b05,mid,45,95.3352279663086,119.6248550415039,1.6887603998184204,2.1442925930023193,1.2343336343765259,0.35555555555555557
fold2:c6->c4,fold2,c6,c4,3,0.5,0.5,delta-blend@k3_b05,late,73,120.56681060791016,203.0779266357422,0.8411582112312317,0.9152215123176575,0.5400280952453613,0.3287671232876712
fold2:c6->c4,fold2,c6,c4,3,,0.8,delta-knn-only@k3,early,101,85.1366958618164,95.30127716064453,4.542736530303955,4.818788051605225,4.542736530303955,0.0
fold2:c6->c4,fold2,c6,c4,3,,0.8,delta-knn-only@k3,mid,45,95.3352279663086,119.6248550415039,2.405552387237549,3.060359239578247,2.007491111755371,0.24444444444444444
fold2:c6->c4,fold2,c6,c4,3,,0.8,delta-knn-only@k3,late,73,120.56681060791016,203.0779266357422,3.9242136478424072,4.025755405426025,-3.9242136478424072,1.0
fold2:c6->c4,fold2,c6,c4,3,0.5,0.8,delta-blend@k3_b05,early,101,85.1366958618164,95.30127716064453,3.4284183979034424,3.481804370880127,3.4284183979034424,0.0
fold2:c6->c4,fold2,c6,c4,3,0.5,0.8,delta-blend@k3_b05,mid,45,95.3352279663086,119.6248550415039,1.7487496137619019,2.257067918777466,1.421191930770874,0.3333333333333333
fold2:c6->c4,fold2,c6,c4,3,0.5,0.8,delta-blend@k3_b05,late,73,120.56681060791016,203.0779266357422,0.5674208402633667,0.7246605157852173,0.38033390045166016,0.3424657534246575
fold3:c1->c6,fold3,c1,c6,,,,head-only,early,73,111.35810089111328,119.971923828125,3.287968158721924,3.3912501335144043,3.287968158721924,0.0
fold3:c1->c6,fold3,c1,c6,,,,head-only,mid,73,120.12554168701172,162.8081817626953,4.590591907501221,4.849766731262207,4.590591907501221,0.0
fold3:c1->c6,fold3,c1,c6,,,,head-only,late,73,163.6708526611328,215.94224548339844,3.44207501411438,5.520772457122803,-3.4214117527008057,0.8904109589041096
fold3:c1->c6,fold3,c1,c6,3,,0.0,delta-knn-only@k3,early,73,111.35810089111328,119.971923828125,1.8815021514892578,1.956494688987732,1.8815021514892578,0.0
fold3:c1->c6,fold3,c1,c6,3,,0.0,delta-knn-only@k3,mid,73,120.12554168701172,162.8081817626953,1.640601634979248,1.840635895729065,-1.0478769540786743,0.6712328767123288
fold3:c1->c6,fold3,c1,c6,3,,0.0,delta-knn-only@k3,late,73,163.6708526611328,215.94224548339844,1.850616693496704,1.9251958131790161,-1.850616693496704,1.0
fold3:c1->c6,fold3,c1,c6,3,0.5,0.0,delta-blend@k3_b05,early,73,111.35810089111328,119.971923828125,2.584735155105591,2.6307551860809326,2.584735155105591,0.0
fold3:c1->c6,fold3,c1,c6,3,0.5,0.0,delta-blend@k3_b05,mid,73,120.12554168701172,162.8081817626953,2.0475659370422363,2.247753620147705,1.7713578939437866,0.1643835616438356
fold3:c1->c6,fold3,c1,c6,3,0.5,0.0,delta-blend@k3_b05,late,73,163.6708526611328,215.94224548339844,2.636014223098755,3.3779165744781494,-2.636014223098755,1.0
fold3:c1->c6,fold3,c1,c6,3,,0.5,delta-knn-only@k3,early,73,111.35810089111328,119.971923828125,1.88786780834198,1.96150541305542,1.88786780834198,0.0
fold3:c1->c6,fold3,c1,c6,3,,0.5,delta-knn-only@k3,mid,73,120.12554168701172,162.8081817626953,1.640601634979248,1.840635895729065,-1.0478769540786743,0.6712328767123288
fold3:c1->c6,fold3,c1,c6,3,,0.5,delta-knn-only@k3,late,73,163.6708526611328,215.94224548339844,1.850616693496704,1.9251958131790161,-1.850616693496704,1.0
fold3:c1->c6,fold3,c1,c6,3,0.5,0.5,delta-blend@k3_b05,early,73,111.35810089111328,119.971923828125,2.5879178047180176,2.633448362350464,2.5879178047180176,0.0
fold3:c1->c6,fold3,c1,c6,3,0.5,0.5,delta-blend@k3_b05,mid,73,120.12554168701172,162.8081817626953,2.0475659370422363,2.247753620147705,1.7713578939437866,0.1643835616438356
fold3:c1->c6,fold3,c1,c6,3,0.5,0.5,delta-blend@k3_b05,late,73,163.6708526611328,215.94224548339844,2.636014223098755,3.3779165744781494,-2.636014223098755,1.0
fold3:c1->c6,fold3,c1,c6,3,,0.8,delta-knn-only@k3,early,73,111.35810089111328,119.971923828125,2.2617104053497314,2.34572172164917,2.2617104053497314,0.0
fold3:c1->c6,fold3,c1,c6,3,,0.8,delta-knn-only@k3,mid,73,120.12554168701172,162.8081817626953,1.701331615447998,1.868388056755066,-0.8817306160926819,0.6575342465753424
fold3:c1->c6,fold3,c1,c6,3,,0.8,delta-knn-only@k3,late,73,163.6708526611328,215.94224548339844,1.850616693496704,1.9251958131790161,-1.850616693496704,1.0
fold3:c1->c6,fold3,c1,c6,3,0.5,0.8,delta-blend@k3_b05,early,73,111.35810089111328,119.971923828125,2.77483868598938,2.819807291030884,2.77483868598938,0.0
fold3:c1->c6,fold3,c1,c6,3,0.5,0.8,delta-blend@k3_b05,mid,73,120.12554168701172,162.8081817626953,2.1306393146514893,2.3504984378814697,1.854431390762329,0.1643835616438356
fold3:c1->c6,fold3,c1,c6,3,0.5,0.8,delta-blend@k3_b05,late,73,163.6708526611328,215.94224548339844,2.636014223098755,3.3779165744781494,-2.636014223098755,1.0
fold3:c6->c1,fold3,c6,c1,,,,head-only,early,73,91.88839721679688,105.43083953857422,4.393142223358154,4.415491104125977,-4.393142223358154,1.0
fold3:c6->c1,fold3,c6,c1,,,,head-only,mid,73,105.7479248046875,131.43727111816406,1.1830153465270996,1.4585976600646973,-0.4319111108779907,0.4794520547945205
