inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,library_wear_threshold_um,mse_full_raw,rmse_full_raw,mae_full_raw,valid_points
fold3:c1->c6,fold3,c1,c6,15,0.3,0.8,delta-blend@k15_b03,137.7840576171875,12.87285327911377,3.5878758728687603,3.025360345840454,219
fold3:c1->c6,fold3,c1,c6,15,0.5,0.8,delta-blend@k15_b05,137.7840576171875,8.724591255187988,2.9537419073419375,2.587292432785034,219
fold3:c1->c6,fold3,c1,c6,15,0.7,0.8,delta-blend@k15_b07,137.7840576171875,6.036587715148926,2.4569468279042845,2.194489002227783,219
fold3:c1->c6,fold3,c1,c6,15,1.0,0.8,delta-blend@k15_b10,137.7840576171875,4.742574214935303,2.1777452135030173,2.0592234134674072,219
fold3:c6->c1,fold3,c6,c1,,,,head-only,,8.007850646972656,2.8298145958653644,2.3494768142700195,219
fold3:c6->c1,fold3,c6,c1,3,,0.8,delta-knn-only@k3,176.38914489746094,9.271642684936523,3.0449372218383295,2.9018137454986572,219
fold3:c6->c1,fold3,c6,c1,3,0.0,0.8,delta-blend@k3_b00,176.38914489746094,8.007850646972656,2.8298145958653644,2.3494768142700195,219
fold3:c6->c1,fold3,c6,c1,3,0.3,0.8,delta-blend@k3_b03,176.38914489746094,2.6384856700897217,1.624341611265845,1.5236295461654663,219
fold3:c6->c1,fold3,c6,c1,3,0.5,0.8,delta-blend@k3_b05,176.38914489746094,1.7962921857833862,1.3402582533912584,1.1142793893814087,219
fold3:c6->c1,fold3,c6,c1,3,0.7,0.8,delta-blend@k3_b07,176.38914489746094,3.1440021991729736,1.773133440881699,1.723280906677246,219
fold3:c6->c1,fold3,c6,c1,3,1.0,0.8,delta-blend@k3_b10,176.38914489746094,9.271641731262207,3.044937065238329,2.9018137454986572,219
fold3:c6->c1,fold3,c6,c1,5,,0.8,delta-knn-only@k5,176.38914489746094,9.57698917388916,3.094671093006357,2.9538662433624268,219
fold3:c6->c1,fold3,c6,c1,5,0.0,0.8,delta-blend@k5_b00,176.38914489746094,8.007850646972656,2.8298145958653644,2.3494768142700195,219
fold3:c6->c1,fold3,c6,c1,5,0.3,0.8,delta-blend@k5_b03,176.38914489746094,2.64666485786438,1.626857356335945,1.5268279314041138,219
fold3:c6->c1,fold3,c6,c1,5,0.5,0.8,delta-blend@k5_b05,176.38914489746094,1.8496488332748413,1.3600179532913679,1.130713701248169,219
fold3:c6->c1,fold3,c6,c1,5,0.7,0.8,delta-blend@k5_b07,176.38914489746094,3.2743186950683594,1.80950785990787,1.7594019174575806,219
fold3:c6->c1,fold3,c6,c1,5,1.0,0.8,delta-blend@k5_b10,176.38914489746094,9.57698917388916,3.094671093006357,2.9538662433624268,219
fold3:c6->c1,fold3,c6,c1,7,,0.8,delta-knn-only@k7,176.38914489746094,9.902186393737793,3.1467739661020766,3.0081562995910645,219
fold3:c6->c1,fold3,c6,c1,7,0.0,0.8,delta-blend@k7_b00,176.38914489746094,8.007850646972656,2.8298145958653644,2.3494768142700195,219
fold3:c6->c1,fold3,c6,c1,7,0.3,0.8,delta-blend@k7_b03,176.38914489746094,2.6553096771240234,1.6295120978759328,1.5300557613372803,219
fold3:c6->c1,fold3,c6,c1,7,0.5,0.8,delta-blend@k7_b05,176.38914489746094,1.906395673751831,1.3807228808677834,1.1483718156814575,219
fold3:c6->c1,fold3,c6,c1,7,0.7,0.8,delta-blend@k7_b07,176.38914489746094,3.413043737411499,1.8474424855490086,1.797063946723938,219
fold3:c6->c1,fold3,c6,c1,7,1.0,0.8,delta-blend@k7_b10,176.38914489746094,9.90218734741211,3.146774117634138,3.0081562995910645,219
fold3:c6->c1,fold3,c6,c1,10,,0.8,delta-knn-only@k10,176.38914489746094,10.448161125183105,3.2323615399863774,3.0963854789733887,219
fold3:c6->c1,fold3,c6,c1,10,0.0,0.8,delta-blend@k10_b00,176.38914489746094,8.007850646972656,2.8298145958653644,2.3494768142700195,219
fold3:c6->c1,fold3,c6,c1,10,0.3,0.8,delta-blend@k10_b03,176.38914489746094,2.66797137260437,1.6333925959806388,1.534645438194275,219
fold3:c6->c1,fold3,c6,c1,10,0.5,0.8,delta-blend@k10_b05,176.38914489746094,1.9994674921035767,1.4140252798672224,1.1777633428573608,219
fold3:c6->c1,fold3,c6,c1,10,0.7,0.8,delta-blend@k10_b07,176.38914489746094,3.6440975666046143,1.9089519550278404,1.8582279682159424,219
fold3:c6->c1,fold3,c6,c1,10,1.0,0.8,delta-blend@k10_b10,176.38914489746094,10.448161125183105,3.2323615399863774,3.0963854789733887,219
fold3:c6->c1,fold3,c6,c1,15,,0.8,delta-knn-only@k15,176.38914489746094,11.347311973571777,3.368577143776253,3.2369487285614014,219
